Timestamp,In ,Out
2014-06-09T00:09:30-04:00,5386.8,1955.45
2014-06-09T00:09:45-04:00,5386.8,1955.45
2014-06-09T00:10:00-04:00,5386.8,1955.45
2014-06-09T00:10:15-04:00,5397.7706667,1954.83
2014-06-09T00:10:30-04:00,5469.08,1950.8
2014-06-09T00:10:45-04:00,5469.08,1950.8
2014-06-09T00:11:00-04:00,5469.08,1950.8
2014-06-09T00:11:15-04:00,5469.08,1950.8
2014-06-09T00:11:30-04:00,5469.08,1950.8
2014-06-09T00:11:45-04:00,5469.08,1950.8
2014-06-09T00:12:00-04:00,5469.08,1950.8
2014-06-09T00:12:15-04:00,5469.08,1950.8
2014-06-09T00:12:30-04:00,5469.08,1950.8
2014-06-09T00:12:45-04:00,5469.08,1950.8
2014-06-09T00:13:00-04:00,5469.08,1950.8
2014-06-09T00:13:15-04:00,5469.08,1950.8
2014-06-09T00:13:30-04:00,5469.08,1950.8
2014-06-09T00:13:45-04:00,5469.08,1950.8
2014-06-09T00:14:00-04:00,5469.08,1950.8
2014-06-09T00:14:15-04:00,5469.08,1950.8
2014-06-09T00:14:30-04:00,5469.08,1950.8
2014-06-09T00:14:45-04:00,5469.08,1950.8
2014-06-09T00:15:00-04:00,5469.08,1950.8
2014-06-09T00:15:15-04:00,5470.8946667,1949.5753333
2014-06-09T00:15:30-04:00,5496.3,1932.43
2014-06-09T00:15:45-04:00,5496.3,1932.43
2014-06-09T00:16:00-04:00,5496.3,1932.43
2014-06-09T00:16:15-04:00,5496.3,1932.43
